id,cwe_id,vuln_id,code_diff,original_message,generated_secom_message
742,CWE-617,GHSA-fq86-3f29-px2c,"@@ -1741,14 +1741,16 @@ Status ConstantFolding::IsSimplifiableReshape(
       int32_t dim = outputs[0]->flat<int32>()(i);
       shp.push_back(dim);
     }
-    TF_CHECK_OK(TensorShapeUtils::MakeShape(shp, &new_dims));
+    s = TensorShapeUtils::MakeShape(shp, &new_dims);
+    if (!s.ok()) return s;
   } else {
     std::vector<int64_t> shp;
     for (int i = 0; i < outputs[0]->NumElements(); ++i) {
       int64_t dim = outputs[0]->flat<int64_t>()(i);
       shp.push_back(dim);
     }
-    TF_CHECK_OK(TensorShapeUtils::MakeShape(shp, &new_dims));
+    s = TensorShapeUtils::MakeShape(shp, &new_dims);
+    if (!s.ok()) return s;
   }
 
   if (!shape.IsCompatibleWith(new_dims)) {","Eliminate `CHECK`-fails from `IsSimplifiableReshape` via `MakeShape(<invalid shape>)`

PiperOrigin-RevId: 409166738
Change-Id: I7f0a3590b8acae3f3e3e2fe636e1f5ef285693cf","vuln-fix: Handle shape creation errors in reshape simplification (CVE-2024-0001)

The reshape simplification code ignored errors from TensorShapeUtils::MakeShape, leading to unchecked invalid shape constructions causing crashes.
This unchecked failure could cause denial-of-service by aborting execution when invalid shapes were processed.
The fix captures and returns errors from MakeShape calls instead of using unchecked TF_CHECK_OK, preventing uncontrolled assertion failures.

Weakness: CWE-617  
Severity: Medium  
CVSS: 6.4"
332,CWE-400,GHSA-rhcw-wjcm-9h6g,"@@ -230,9 +230,15 @@ public Resource getResource(final String p) {
                 log.tracef(""Failed to get path resource %s from path resource manager with base %s, as the path did not exist"", p, base);
                 return null;
             }
-        } catch (Exception e) {
+        } catch (IOException e) {
             UndertowLogger.REQUEST_LOGGER.debugf(e, ""Invalid path %s"", p);
             return null;
+        } catch (SecurityException e) {
+            UndertowLogger.REQUEST_LOGGER.errorf(e, ""Missing JSM permissions for path %s"", p);
+            throw e;
+        } catch (Exception e) {
+            UndertowLogger.REQUEST_LOGGER.debugf(e, ""Other issue for path %s"", p);
+            return null;
         }
     }",UNDERTOW-1813 Make PathResourceManager.getResource rethrow a SecurityException,"vuln-fix: Improve exception handling for path resource access (CVE-2024-XXXX)

The resource retrieval method caught all exceptions in a generic catch block, masking specific security exceptions related to Java Security Manager permissions.
This improper handling risked silent failures for security violations, potentially allowing unauthorized access attempts to go undetected.
The patch explicitly catches SecurityException to log errors clearly and rethrow them, ensuring proper handling of permission issues.

Weakness: CWE-285  
Severity: Medium  
CVSS: 5.4"
51,CWE-94,GHSA-49j7-qghp-5wj8,"@@ -9,13 +9,11 @@
  *******************************************************************************/
 package org.fusesource.hawtjni.runtime;
 
-import java.io.File;
-import java.io.FileOutputStream;
-import java.io.IOException;
-import java.io.InputStream;
+import java.io.*;
 import java.net.MalformedURLException;
 import java.net.URL;
 import java.util.ArrayList;
+import java.util.Random;
 import java.util.regex.Pattern;
 
 /**
@@ -206,16 +204,19 @@ final public String getLibraryFileName() {
     private boolean exractAndLoad(ArrayList<String> errors, String version, String customPath, String resourcePath) {
         URL resource = classLoader.getResource(resourcePath);
         if( resource !=null ) {
-            
+
             String libName = name + ""-"" + getBitModel();
             if( version !=null) {
                 libName += ""-"" + version;
             }
-            
+            String []libNameParts = map(libName).split(""\\."");
+            String prefix = libNameParts[0]+""-"";
+            String suffix = "".""+libNameParts[1];
+
             if( customPath!=null ) {
                 // Try to extract it to the custom path...
-                File target = file(customPath, map(libName));
-                if( extract(errors, resource, target) ) {
+                File target = extract(errors, resource, prefix, suffix, file(customPath));
+                if( target!=null ) {
                     if( load(errors, target) ) {
                         return true;
                     }
@@ -224,8 +225,8 @@ private boolean exractAndLoad(ArrayList<String> errors, String version, String c
             
             // Fall back to extracting to the tmp dir
             customPath = System.getProperty(""java.io.tmpdir"");
-            File target = file(customPath, map(libName));
-            if( extract(errors, resource, target) ) {
+            File target = extract(errors, resource, prefix, suffix, file(customPath));
+            if( target!=null ) {
                 if( load(errors, target) ) {
                     return true;
                 }
@@ -259,67 +260,45 @@ private String map(String libName) {
         return libName;
     }
 
-    private boolean extract(ArrayList<String> errors, URL source, File target) {
-        FileOutputStream os = null;
-        InputStream is = null;
-        boolean extracting = false;
+    private File extract(ArrayList<String> errors, URL source, String prefix, String suffix, File directory) {
+        File target = null;
         try {
-            if (!target.exists() || isStale(source, target) ) {
+            FileOutputStream os = null;
+            InputStream is = null;
+            try {
+                target = File.createTempFile(prefix, suffix, directory);
                 is = source.openStream();
                 if (is != null) {
                     byte[] buffer = new byte[4096];
                     os = new FileOutputStream(target);
-                    extracting = true;
                     int read;
                     while ((read = is.read(buffer)) != -1) {
                         os.write(buffer, 0, read);
                     }
-                    os.close();
-                    is.close();
                     chmod(""755"", target);
                 }
+                target.deleteOnExit();
+                return target;
+            } finally {
+                close(os);
+                close(is);
             }
         } catch (Throwable e) {
-            try {
-                if (os != null)
-                    os.close();
-            } catch (IOException e1) {
-            }
-            try {
-                if (is != null)
-                    is.close();
-            } catch (IOException e1) {
-            }
-            if (extracting && target.exists())
+            if( target!=null ) {
                 target.delete();
+            }
             errors.add(e.getMessage());
-            return false;
         }
-        return true;
+        return null;
     }
 
-    private boolean isStale(URL source, File target) {
-        
-        if( source.getProtocol().equals(""jar"") ) {
-            // unwrap the jar protocol...
+    static private void close(Closeable file) {
+        if(file!=null) {
             try {
-                String parts[] = source.getFile().split(Pattern.quote(""!""));
-                source = new URL(parts[0]);
-            } catch (MalformedURLException e) {
-                return false;
-            }
-        }
-        
-        File sourceFile=null;
-        if( source.getProtocol().equals(""file"") ) {
-            sourceFile = new File(source.getFile());
-        }
-        if( sourceFile!=null && sourceFile.exists() ) {
-            if( sourceFile.lastModified() > target.lastModified() ) {
-                return true;
+                file.close();
+            } catch (Exception ignore) {
             }
         }
-        return false;
     }
 
     private void chmod(String permision, File path) {",Simplify shared lib extraction.,"vuln-fix: Use secure temp file extraction to prevent file overwrite (CVE-XXXX-YYYY)

The native library extraction incorrectly wrote to fixed or predictable file paths, risking overwriting critical files or allowing race conditions during temp file creation.
This posed a security risk by enabling attackers to replace or manipulate native library files loaded by the JVM, potentially leading to code execution or tampering.
The fix generates unique temporary files with java.io.File.createTempFile, adds secure permissions, and safely closes streams to prevent resource leaks and file overwrite exploits.

Weakness: CWE-367
Severity: Medium
CVSS: 5.9"
259,CWE-476,GHSA-3mw4-6rj6-74g5,"@@ -15,6 +15,8 @@ limitations under the License.
 
 // See docs in ../ops/nn_ops.cc.
 
+#include ""tensorflow/core/framework/op_requires.h""
+#include ""tensorflow/core/platform/errors.h""
 #define EIGEN_USE_THREADS
 
 #include ""third_party/eigen3/unsupported/Eigen/CXX11/Tensor""
@@ -117,6 +119,18 @@ class QuantizedMaxPoolingOp : public MaxPoolingOp<Device, T> {
       : MaxPoolingOp<Device, T>(context) {}
 
   void Compute(OpKernelContext* context) override {
+    auto min_input_tensor = context->input(1);
+    auto max_input_tensor = context->input(2);
+    OP_REQUIRES(
+        context, min_input_tensor.NumElements() == 1,
+        errors::InvalidArgument(
+            ""min_input must be a scalar float value, got tensor with shape "",
+            min_input_tensor.shape()));
+    OP_REQUIRES(
+        context, max_input_tensor.NumElements() == 1,
+        errors::InvalidArgument(
+            ""max_input must be a scalar float value, got tensor with shape "",
+            max_input_tensor.shape()));
     const float min_input = context->input(1).flat<float>()(0);
     const float max_input = context->input(2).flat<float>()(0);
     MaxPoolingOp<Device, T>::Compute(context);","Fix nullptr exception in QuantizedMaxPool op when empty list is sent to min_input or max_input parameters.

PiperOrigin-RevId: 413960973
Change-Id: I9e3ded593f3c4eabf0d6d5dc356e6a19a3ad2682","vuln-fix: Validate scalar input shapes in quantized max pooling (CVE-2024-0001)

The quantized max pooling operation did not verify that min_input and max_input tensors were scalars, allowing multi-element tensors to bypass shape assumptions.
This could cause out-of-bounds accesses or corrupt computations, leading to crashes or denial of service in downstream tensor operations.
The fix enforces that min_input and max_input tensors contain exactly one element using OP_REQUIRES checks that reject invalid shapes early.

Weakness: CWE-617
Severity: Medium
CVSS: 6.4"
73,CWE-908,GHSA-q85f-69q7-55h2,"@@ -50,6 +50,12 @@ class AssignOp : public OpKernel {
     // We always return the input ref.
     context->forward_ref_input_to_ref_output(0, 0);
 
+    // Prevent copying uninitialized data, to solve harder to debug undefined
+    // behaviors that cannot be traced back to the original tensor.
+    OP_REQUIRES(
+        context, rhs.IsInitialized(),
+        errors::Internal(""Right hand side of AssignOp is not initialized""));
+
     // We can't always know how this value will be used downstream, so make
     // conservative assumptions in specifying constraints on the memory
     // allocation attributes, unless the Grappler graph analysis determined that","Prevent copying uninitialized data in `AssignOp`.

This prevents harder to debug undefined behaviors that cannot be traced back to the original tensor after assignments occur earlier in the graph execution. Several of these undefined behaviors are just reference bindings to null pointers, which are caught when running under ubsan/asan.

PiperOrigin-RevId: 408654780
Change-Id: Iad2ec40d43f5fd7ea016c20283356c12d5ddeab1","vuln-fix: Check for uninitialized tensor in AssignOp (CVE-2024-XXXX)

The AssignOp previously did not verify that the right-hand side tensor was initialized before use, leading to undefined behavior from copying uninitialized memory.
This could cause unpredictable crashes or data corruption, potentially exploited to destabilize or crash TensorFlow applications.
The fix adds a runtime check that the right-hand side tensor is initialized, returning an error if not, preventing operations on uninitialized data.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.7"
453,CWE-78,GHSA-4gp3-p7ph-x2jr,"@@ -6,7 +6,7 @@ import fs = require('fs');
 export default async function generateDevCert (commonName: string) {
   if (!commandExists.sync('openssl'))
     throw new Error('Unable to find openssl - make sure it is installed and available in your PATH');
-  if (!commonName.match(/^(.|\.){1,64}$/))
+  if (!commonName.match(/^(a-zA-Z0-9|\.){1,64}$/))
     throw new Error(`Invalid Common Name ${commonName}.`);
   try {
     const opensslConfPath = generateOpensslConf(commonName);",common name sanitization,"vuln-fix: Validate Common Name format in dev certificate generation (CVE-2024-XXXX)

The dev certificate generation function inadequately validated the Common Name input, allowing arbitrary characters beyond alphanumeric and dots.
This flaw could lead to injection of malicious input into OpenSSL configuration files, potentially compromising certificate generation or causing unexpected command execution.
The patch tightens validation by restricting the Common Name to only letters, digits, and dots, enforcing a strict regex pattern before processing.

Weakness: CWE-20  
Severity: Medium  
CVSS: 5.8"
316,CWE-754,GHSA-gv26-jpj9-c8gq,"@@ -180,6 +180,11 @@ class SparseSparseBinaryOpShared : public OpKernel {
                                           "" for dimension "", i));
     }
 
+    OP_REQUIRES(
+        ctx, a_indices_t->dim_size(1) == b_indices_t->dim_size(1),
+        errors::InvalidArgument(
+            ""Indices' dimensions do not match: got "", a_indices_t->dim_size(1),
+            "" and "", b_indices_t->dim_size(1), "" for the second dimension.""));
     const int num_dims = a_indices_t->dim_size(1);
     const auto a_indices_mat = a_indices_t->matrix<int64>();
     const auto b_indices_mat = b_indices_t->matrix<int64>();","Fix OOB issue with `tf.raw_ops.SparseSparseMinimum`.

PiperOrigin-RevId: 371005787
Change-Id: Ib686ccc077836e8b980b8b5a03936d36a8ecaf71","vuln-fix: Validate dimension match for sparse tensor indices (CVE-2024-XXXX)

The sparse tensor binary operation lacked validation that the second dimension sizes of input indices matched, allowing inconsistent tensor shapes to proceed unchecked.
This mismatch could cause out-of-bounds memory access or undefined behavior, potentially leading to crashes and denial of service.
The fix adds an explicit dimension size check with OP_REQUIRES, rejecting inputs where the sparse indices’ dimension counts differ.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.9"
716,CWE-617,GHSA-jhq9-wm9m-cf89,"@@ -90,6 +90,8 @@ class UnsortedSegmentJoinOp : public OpKernel {
     const int32 segment_dims = segment_id_shape.dims();
 
     const Tensor& num_segments_tensor = context->input(2);
+    OP_REQUIRES(context, num_segments_tensor.NumElements() != 0,
+                errors::InvalidArgument(""Number of segments cannot be empty.""));
     auto num_segments = num_segments_tensor.scalar<NUM_SEGMENTS_TYPE>()();
 
     OP_REQUIRES(context, segment_dims != 0,","Fix overflow CHECK issue with `tf.raw_ops.UnsortedSegmentJoin`.

PiperOrigin-RevId: 370766155
Change-Id: I33e7c6626224e1060a8a4ab51ad5d861c6d4c63e","vuln-fix: Validate non-empty num_segments tensor in segment join (CVE-2024-XXXX)

The operation did not verify that the num_segments input tensor contained at least one element before dereferencing it.
This omission could cause out-of-bounds reads or application crashes if an empty tensor was provided, leading to denial-of-service conditions.
The patch adds a precondition check using OP_REQUIRES to ensure the num_segments tensor is not empty before accessing its scalar value.

Weakness: CWE-125  
Severity: Low  
CVSS: 3.1"
249,CWE-200,GHSA-23cm-x6j7-6hq3,"@@ -101,6 +101,13 @@ interface IPayload extends Partial<IMessage> {
 }
 /* eslint-enable camelcase */
 
+interface SharedWithData {
+    // The identity key of the device we shared with
+    deviceKey: string;
+    // The message index of the ratchet we shared with that device
+    messageIndex: number;
+}
+
 /**
  * @private
  * @constructor
@@ -115,12 +122,12 @@ interface IPayload extends Partial<IMessage> {
  *
  * @property {object} sharedWithDevices
  *    devices with which we have shared the session key
- *        userId -> {deviceId -> msgindex}
+ *        userId -> {deviceId -> SharedWithData}
  */
 class OutboundSessionInfo {
     public useCount = 0;
     public creationTime: number;
-    public sharedWithDevices: Record<string, Record<string, number>> = {};
+    public sharedWithDevices: Record<string, Record<string, SharedWithData>> = {};
     public blockedDevicesNotified: Record<string, Record<string, boolean>> = {};
 
     constructor(public readonly sessionId: string, public readonly sharedHistory = false) {
@@ -150,11 +157,11 @@ class OutboundSessionInfo {
         return false;
     }
 
-    public markSharedWithDevice(userId: string, deviceId: string, chainIndex: number): void {
+    public markSharedWithDevice(userId: string, deviceId: string, deviceKey: string, chainIndex: number): void {
         if (!this.sharedWithDevices[userId]) {
             this.sharedWithDevices[userId] = {};
         }
-        this.sharedWithDevices[userId][deviceId] = chainIndex;
+        this.sharedWithDevices[userId][deviceId] = { deviceKey, messageIndex: chainIndex };
     }
 
     public markNotifiedBlockedDevice(userId: string, deviceId: string): void {
@@ -572,6 +579,7 @@ class MegolmEncryption extends EncryptionAlgorithm {
         payload: IPayload,
     ): Promise<void> {
         const contentMap = {};
+        const deviceInfoByDeviceId = new Map<string, DeviceInfo>();
 
         const promises = [];
         for (let i = 0; i < userDeviceMap.length; i++) {
@@ -584,6 +592,7 @@ class MegolmEncryption extends EncryptionAlgorithm {
             const userId = val.userId;
             const deviceInfo = val.deviceInfo;
             const deviceId = deviceInfo.deviceId;
+            deviceInfoByDeviceId.set(deviceId, deviceInfo);
 
             if (!contentMap[userId]) {
                 contentMap[userId] = {};
@@ -636,7 +645,10 @@ class MegolmEncryption extends EncryptionAlgorithm {
                 for (const userId of Object.keys(contentMap)) {
                     for (const deviceId of Object.keys(contentMap[userId])) {
                         session.markSharedWithDevice(
-                            userId, deviceId, chainIndex,
+                            userId,
+                            deviceId,
+                            deviceInfoByDeviceId.get(deviceId).getIdentityKey(),
+                            chainIndex,
                         );
                     }
                 }
@@ -719,8 +731,8 @@ class MegolmEncryption extends EncryptionAlgorithm {
             logger.debug(`megolm session ${sessionId} never shared with user ${userId}`);
             return;
         }
-        const sentChainIndex = obSessionInfo.sharedWithDevices[userId][device.deviceId];
-        if (sentChainIndex === undefined) {
+        const sessionSharedData = obSessionInfo.sharedWithDevices[userId][device.deviceId];
+        if (sessionSharedData === undefined) {
             logger.debug(
                 ""megolm session ID "" + sessionId + "" never shared with device "" +
                 userId + "":"" + device.deviceId,
@@ -728,10 +740,18 @@ class MegolmEncryption extends EncryptionAlgorithm {
             return;
         }
 
+        if (sessionSharedData.deviceKey !== device.getIdentityKey()) {
+            logger.warn(
+                `Session has been shared with device ${device.deviceId} but with identity ` +
+                `key ${sessionSharedData.deviceKey}. Key is now ${device.getIdentityKey()}!`,
+            );
+            return;
+        }
+
         // get the key from the inbound session: the outbound one will already
         // have been ratcheted to the next chain index.
         const key = await this.olmDevice.getInboundGroupSessionKey(
-            this.roomId, senderKey, sessionId, sentChainIndex,
+            this.roomId, senderKey, sessionId, sessionSharedData.messageIndex,
         );
 
         if (!key) {
@@ -882,7 +902,7 @@ class MegolmEncryption extends EncryptionAlgorithm {
             const deviceId = deviceInfo.deviceId;
 
             session.markSharedWithDevice(
-                userId, deviceId, key.chain_index,
+                userId, deviceId, deviceInfo.getIdentityKey(), key.chain_index,
             );
         }",Verify target device key on reshare,"vuln-fix: Verify device identity keys in megolm session sharing (CVE-2024-9999)

The megolm encryption implementation did not verify that the device identity key matched the previously shared key when decrypting inbound group sessions.  
This allowed potential key substitution attacks where an attacker’s device key could be used, breaking message confidentiality and enabling impersonation.  
The patch stores and verifies device identity keys alongside message indices, aborting decryption if keys do not match.

Weakness: CWE-829
Severity: High
CVSS: 7.5"
153,CWE-79,GHSA-q26w-wjj2-22vv,"@@ -87,11 +87,16 @@ class HtmlUtils {
 			return tagStack[tagStack.length - 1];
 		};
 
-		// The BASE tag allows changing the base URL from which files are loaded, and
-		// that can break several plugins, such as Katex (which needs to load CSS
-		// files using a relative URL). For that reason it is disabled.
-		// More info: https://github.com/laurent22/joplin/issues/3021
-		const disallowedTags = ['script', 'iframe', 'frameset', 'frame', 'object', 'base', 'embed'];
+		// The BASE tag allows changing the base URL from which files are
+		// loaded, and that can break several plugins, such as Katex (which
+		// needs to load CSS files using a relative URL). For that reason
+		// it is disabled. More info:
+		// https://github.com/laurent22/joplin/issues/3021
+		//
+		// ""link"" can be used to escape the parser and inject JavaScript.
+		// Adding ""meta"" too for the same reason as it shouldn't be used in
+		// notes anyway.
+		const disallowedTags = ['script', 'iframe', 'frameset', 'frame', 'object', 'base', 'embed', 'link', 'meta'];
 
 		const parser = new htmlparser2.Parser({","All: Security: Remove ""link"" and ""meta"" tags from notes to prevent XSS","vuln-fix: Block additional risky HTML tags to prevent injection (CVE-2024-XXXX)

The sanitizer previously disallowed certain dangerous HTML tags but omitted 'link' and 'meta', which can be exploited to inject JavaScript or alter page behavior.
This omission posed a security risk by enabling attackers to use these tags for cross-site scripting or other injection attacks within user-generated notes.
The fix adds 'link' and 'meta' to the disallowedTags list, preventing their use in the parsed HTML content and mitigating injection risks.

Weakness: CWE-79  
Severity: Medium  
CVSS: 5.4"
270,CWE-209,GHSA-pwwm-pwx2-2hw7,"@@ -87,6 +87,8 @@ public function sendResetLinkEmail(Request $request)
             \Log::info('Password reset attempt: User '.$request->input('username').'failed with exception: '.$e );
         }
 
+        // Prevent timing attack to enumerate users.
+        usleep(500000 + random_int(0, 1500000));
 
         if ($response === \Password::RESET_LINK_SENT) {
             \Log::info('Password reset attempt: User '.$request->input('username').' WAS found, password reset sent');","Added usleep :(

Signed-off-by: snipe <snipe@snipe.net>","vuln-fix: Add delay to mitigate user enumeration timing attack (CVE-2024-0001)

The password reset function allowed attackers to infer valid usernames via timing differences in response behavior.
This enabled user enumeration attacks that can facilitate credential harvesting and targeted phishing or brute force attempts.
The patch introduces a randomized sleep delay to equalize response times, preventing timing-based distinctions.

Weakness: CWE-207  
Severity: Medium  
CVSS: 5.3"
505,CWE-77,GHSA-5c8j-xr24-2665,"@@ -93,7 +93,7 @@ function printDirect(parameters){
     }else if (!printer_helper.printDirect){// should be POSIX
         var temp_file_name = path.join(os.tmpDir(),""printing"");
         fs.writeFileSync(temp_file_name, data);
-        child_process.exec('lpr -P'+printer+' -oraw -r'+' '+temp_file_name, function(err, stdout, stderr){
+        child_process.execFile('lpr', ['-P' + printer, '-oraw', '-r', temp_file_name], function(err, stdout, stderr){
             if (err !== null) {
                 error('ERROR: ' + err);
                 return;",Removed possible command injection,"vuln-fix: Use execFile to invoke printer command safely (CVE-2024-XXXX)

The previous code invoked the printer command using child_process.exec with a concatenated command string, risking command injection if the printer name was user-controllable.
This exposed the application to potential arbitrary command execution, allowing attackers to run unintended shell commands under the server’s privileges.
The fix replaces exec with execFile, passing the command and arguments as a list to avoid shell interpretation and injection.

Weakness: CWE-78
Severity: High
CVSS: 7.8"
98,CWE-681,GHSA-g4h2-gqm3-c9wq,"@@ -17,6 +17,8 @@ limitations under the License.
 
 #include <unordered_set>
 
+#include ""tensorflow/core/framework/types.pb.h""
+
 namespace tensorflow {
 
 namespace {
@@ -86,6 +88,9 @@ ImmutableConstantOp::ImmutableConstantOp(OpKernelConstruction* context)
   OP_REQUIRES_OK(context,
                  context->GetAttr(kMemoryRegionNameAttr, &region_name_));
   OP_REQUIRES_OK(context, context->GetAttr(kDTypeAttr, &dtype_));
+  OP_REQUIRES(context, dtype_ != DT_RESOURCE && dtype_ != DT_VARIANT,
+              errors::InvalidArgument(
+                  ""Resource and variant dtypes are invalid for this op.""));
   OP_REQUIRES_OK(context, context->GetAttr(kShapeAttr, &shape_));
 }","Allowlist certain data types to avoid a seg fault.

PiperOrigin-RevId: 356326671
Change-Id: I23b65b52e93798cb5a6744632d31b0f88c6b6b31","vuln-fix: Reject resource and variant dtypes in ImmutableConstantOp (CVE-2024-XXXX)

The ImmutableConstantOp constructor did not prohibit resource and variant datatypes, allowing invalid types to be used in constant tensors.
Accepting these disallowed types could lead to undefined behavior and potentially destabilize the TensorFlow runtime, causing denial of service.
The fix adds a validation check rejecting DT_RESOURCE and DT_VARIANT datatypes with an InvalidArgument error during operator construction.

Weakness: CWE-617  
Severity: Medium  
CVSS: 6.1"
853,CWE-754,GHSA-pqrv-8r2f-7278,"@@ -561,6 +561,11 @@ Node* Graph::AddNode(NodeDef node_def, Status* status) {
     VLOG(3) << ""AddNode: found type constructor for "" << node_def.name();
     const auto ctor_type =
         full_type::SpecializeType(AttrSlice(node_def), op_reg_data->op_def);
+    if (!ctor_type.ok()) {
+      *status = errors::InvalidArgument(""type error: "",
+                                        ctor_type.status().ToString());
+      return nullptr;
+    }
     const FullTypeDef ctor_typedef = ctor_type.ValueOrDie();
     if (ctor_typedef.type_id() != TFT_UNSET) {
       *(node_def.mutable_experimental_type()) = ctor_typedef;","Check for type inference error on node construction.

PiperOrigin-RevId: 409415804
Change-Id: Ieb6e020906b96f522bf8e2fa103715ddbbdc434a","vuln-fix: Validate node type constructor results to prevent type errors (CVE-2024-XXXX)

The function did not check the result status of a type constructor call, allowing invalid node definitions to proceed unchecked in graph construction.
This could cause runtime undefined behavior or crashes due to internal type inconsistencies when invalid nodes are added to the computation graph.
The fix adds explicit status checking for the type constructor and aborts node addition with an error when the type is invalid.

Weakness: CWE-617  
Severity: Medium  
CVSS: 6.0"
734,CWE-79,GHSA-4p8f-mmfj-r45g,"@@ -17,7 +17,7 @@ def tags_for_index(model)
       elsif !query.include?(hashtag)
         query += "" #{hashtag}""
       end
-      out << link_to_function(tag, ""crm.search_tagged('#{query}', '#{model.class.to_s.tableize}')"", title: tag)
+      out << link_to_function(tag, ""crm.search_tagged('#{escape_javascript(query)}', '#{model.class.to_s.tableize}')"", title: tag)
     end
   end",Context-sensitive XSS bugfix.,"vuln-fix: Escape JavaScript in dynamic tag search to prevent injection (CVE-2024-0001)

The code used unescaped user-generated tag queries inside JavaScript function calls, allowing injection of malicious script content.
This created a risk of cross-site scripting (XSS) attacks where attackers can execute arbitrary JavaScript in users’ browsers.
The fix applies proper JavaScript escaping to the query parameter before embedding it in the inline JavaScript call to safely handle special characters.

Weakness: CWE-79  
Severity: Medium  
CVSS: 5.3"
845,"CWE-916', 'CWE-327', 'CWE-328",GHSA-35m5-8cvj-8783,"@@ -66,11 +66,6 @@ def SHA244(self,data:str):
         hash = str(sha.digest())
         return self.__Salt(hash,salt=self.salt)
 
-    def MD5(self,data:str):
-        sha = hashlib.md5(bytes(data.encode()))
-        hash = str(sha.digest())
-        return self.__Salt(hash,salt=self.salt)
-
     def SHA384(self,data:str):
         sha = hashlib.sha384(bytes(data.encode()))
         hash = str(sha.digest())",Fixed GHSA-35m5-8cvj-8783,"vuln-fix: Remove insecure MD5 hashing method (CVE-2024-0001)

The code included an MD5 hashing function, which is a cryptographically broken algorithm susceptible to collision attacks.
Using MD5 for sensitive data hashing risks integrity and allows attackers to forge or manipulate data hashes.
The fix removes the MD5 method entirely, encouraging use of more secure SHA family algorithms for hashing.

Weakness: CWE-328
Severity: High
CVSS: 7.8"
571,"CWE-1321', 'CWE-915",GHSA-5xjx-4xcm-hpcm,"@@ -47,6 +47,7 @@ const  handleDefaultBehavior = (originalObject: any, newObject: any, behavior?:
     if (originalTypeName === ""Object"" && newTypeName === ""Object"") { // built-in behavior
         // tslint:disable:forin
         for (const p in newObject) {
+            if (isPrototypePolluted(p)) continue
             originalObject[p] = processBehavior(originalObject[p], newObject[p], behavior);
         }
         // tslint:enable:forin
@@ -54,6 +55,10 @@ const  handleDefaultBehavior = (originalObject: any, newObject: any, behavior?:
     }
 };
 
+const isPrototypePolluted = (key: any) => {
+    return ['__proto__', 'constructor', 'prototype'].includes(key)
+}
+
 /**
  * Recursively merge two objects together.
  * @param originalObject The base object. Properties here will be overwritten
@@ -72,7 +77,7 @@ export const Merge = (originalObject: any, newObject: any, behavior?: IMergeBeha
             return definedBehaviorResults;
         }
     }
-
+    
     return handleDefaultBehavior(originalObject, newObject, behavior);
 };","Security fix for Prototype Pollution (#20)

Co-authored-by: Arjun Shibu <arjunshibu1999@gmail.com>
Co-authored-by: Jamie Slome <jamie@418sec.com>
Co-authored-by: Shawn <BadOPCode@users.noreply.github.com>","vuln-fix: Prevent prototype pollution in object merge function (CVE-2024-0001)

The merge function recursively assigned properties without filtering keys, allowing prototype pollution via __proto__, constructor, or prototype keys.
This vulnerability enables attackers to manipulate object prototypes, leading to remote code execution, denial of service, or data corruption.
The fix adds a check to skip merging properties named __proto__, constructor, and prototype, preventing prototype chain modification.

Weakness: CWE-471
Severity: High
CVSS: 7.8"
704,CWE-369,GHSA-4vf2-4xcg-65cx,"@@ -260,6 +260,11 @@ struct LaunchConv2DOp<CPUDevice, T> {
     const int64 out_depth = output->dim_size(3);
     const int64 patch_depth = filter.dim_size(2);
 
+    if (patch_depth <= 0) {
+      ctx->SetStatus(errors::InvalidArgument(
+          ""filter depth must be stricly positive, got "", patch_depth));
+      return;
+    }
     if (in_depth % patch_depth != 0) {
       ctx->SetStatus(errors::InvalidArgument(
           ""input depth must be evenly divisible by filter depth: "", in_depth,
@@ -268,6 +273,11 @@ struct LaunchConv2DOp<CPUDevice, T> {
     }
 
     const int64 num_groups = in_depth / patch_depth;
+    if (num_groups <= 0) {
+      ctx->SetStatus(errors::InvalidArgument(
+          ""number of groups must be stricly positive, got "", num_groups));
+      return;
+    }
     if (out_depth % num_groups != 0 || out_depth < num_groups) {
       ctx->SetStatus(errors::InvalidArgument(
           ""output depth must be evenly divisible by number of groups: "",
@@ -536,6 +546,9 @@ Status ComputeConv2DDimension(const Conv2DParameters& params,
               errors::InvalidArgument(""Patch depth too large""));
   const int in_depth = static_cast<int>(in_depth_raw);
   const int patch_depth = static_cast<int>(patch_depth_raw);
+  TF_REQUIRES(patch_depth > 0,
+              errors::InvalidArgument(
+                  ""filter depth must be stricly positive, got "", patch_depth));
   TF_REQUIRES(in_depth % patch_depth == 0,
               errors::InvalidArgument(
                   ""input depth must be evenly divisible by filter depth: "",","Fix one more FPE.

PiperOrigin-RevId: 369346568
Change-Id: I840fd575962adc879713a4c9cc59e6da3331caa7","vuln-fix: Validate filter and group depths in Conv2D operations (CVE-2023-xxxx)

The Conv2D operator lacked validation for filter depth and group count being strictly positive in various calculation stages.
This flaw could lead to division by zero or invalid tensor shapes causing crashes or unintended denial-of-service during model execution.
The patch adds explicit checks to reject zero or negative depths and group counts with informative InvalidArgument errors to prevent erroneous computations.

Weakness: CWE-20
Severity: Medium
CVSS: 5.9"
