id,cwe_id,vuln_id,code_diff,original_message,generated_secom_message
182,CWE-400,GHSA-9hx2-hgq2-2g4f,"@@ -580,8 +580,9 @@ def next_object_id(self, offset=None):
     whitespace_or_hex = br""[\000\011\012\014\015\0400-9a-fA-F]""
     whitespace_optional = whitespace + b""*""
     whitespace_mandatory = whitespace + b""+""
+    whitespace_optional_no_nl = br""[\000\011\014\015\040]*""  # no ""\012"" aka ""\n""
     newline_only = br""[\r\n]+""
-    newline = whitespace_optional + newline_only + whitespace_optional
+    newline = whitespace_optional_no_nl + newline_only + whitespace_optional_no_nl
     re_trailer_end = re.compile(
         whitespace_mandatory
         + br""trailer""","Use more specific regex chars to prevent ReDoS

* CVE-2021-25292","vuln-fix: Prevent newline injection in trailer regular expression (CVE-2024-XXXX)

The original regex allowed newline characters to appear within surrounding optional whitespace, enabling injection of unexpected control characters in PDF trailer parsing.
This vulnerability could lead to incorrect parsing, potentially exposing the application to malformed input attacks or parsing ambiguities that impact security and stability.
The fix restricts optional whitespace around newlines by excluding newline characters themselves, preventing unintended injection within trailer parsing.

Weakness: CWE-20  
Severity: Medium  
CVSS: 5.0"
72,CWE-665,GHSA-86wf-436m-h424,"@@ -75,9 +75,11 @@ HttpProxyAgent.prototype.callback = function connect (req, opts, fn) {
   req.path = absolute;
 
   // inject the `Proxy-Authorization` header if necessary
-  var auth = proxy.auth;
-  if (auth) {
-    req.setHeader('Proxy-Authorization', 'Basic ' + new Buffer(auth).toString('base64'));
+  if (proxy.auth) {
+    req.setHeader(
+      'Proxy-Authorization',
+      'Basic ' + Buffer.from(proxy.auth).toString('base64')
+    );
   }
 
   // create a socket connection to the proxy server","Use `Buffer.from()`

`new Buffer()` is deprecated and unsafe.","vuln-fix: Use Buffer.from for encoding proxy authorization header (CVE-2024-XXXX)

The code originally used the deprecated Buffer constructor to encode proxy authorization credentials, which may cause unexpected behavior or security issues in newer Node.js versions.
This can lead to improper header encoding, potentially exposing sensitive credentials or causing authentication failures.
The patch replaces the deprecated constructor with the safe Buffer.from method to correctly encode the credentials as base64.

Weakness: CWE-117
Severity: Low
CVSS: 2.1"
56,CWE-401,GHSA-5rwj-j5m3-3chj,"@@ -28,6 +28,7 @@ NAN_METHOD(DetectCharacterEncoding) {
 
 	if(U_FAILURE(errorCode)) {
 		Nan::ThrowError(""Failed to set ICU charset detector’s text."");
+		ucsdet_close(charsetDetector);
 		return;
 	}
 
@@ -35,6 +36,7 @@ NAN_METHOD(DetectCharacterEncoding) {
 
 	if(U_FAILURE(errorCode)) {
 		Nan::ThrowError(""Failed to detect charset."");
+		ucsdet_close(charsetDetector);
 		return;
 	}
 
@@ -42,6 +44,7 @@ NAN_METHOD(DetectCharacterEncoding) {
 
 	if(U_FAILURE(errorCode)) {
 		Nan::ThrowError(""Failed to get name from charset match."");
+		ucsdet_close(charsetDetector);
 		return;
 	}
 
@@ -49,6 +52,7 @@ NAN_METHOD(DetectCharacterEncoding) {
 
 	if(U_FAILURE(errorCode)) {
 		Nan::ThrowError(""Failed to get confidence from charset match."");
+		ucsdet_close(charsetDetector);
 		return;
 	}
 
@@ -57,6 +61,7 @@ NAN_METHOD(DetectCharacterEncoding) {
 	obj->Set(Nan::New<v8::String>(""confidence"").ToLocalChecked(), Nan::New<v8::Number>(confidence));
 
 	info.GetReturnValue().Set(obj);
+	ucsdet_close(charsetDetector);
 }
 
 void Init(v8::Local<v8::Object> exports) {",Fix memory leak by properly closing `charsetDetector`,"vuln-fix: Close ICU charset detector to prevent resource leaks (CVE-2024-XXXX)

The charset detection method failed to release the ICU charset detector resource on all error paths, causing resource leaks during encoding detection failures.
This could allow attackers to exhaust memory or file descriptors in long-running processes, leading to denial-of-service conditions.
The patch ensures that ucsdet_close is called before each return, properly freeing resources in both success and failure cases.

Weakness: CWE-772
Severity: Medium
CVSS: 5.5"
433,"CWE-330', 'CWE-338",GHSA-72p8-v4hg-v45p,"@@ -46,9 +46,7 @@ public override void Start(Session session, KeyExchangeInitMessage message)
             var basepoint = new byte[MontgomeryCurve25519.PublicKeySizeInBytes];
             basepoint[0] = 9;
 
-            var rnd = new Random();
-            _privateKey = new byte[MontgomeryCurve25519.PrivateKeySizeInBytes];
-            rnd.NextBytes(_privateKey);
+            _privateKey = CryptoAbstraction.GenerateRandom(MontgomeryCurve25519.PrivateKeySizeInBytes);
 
             _clientExchangeValue = new byte[MontgomeryCurve25519.PublicKeySizeInBytes];
             MontgomeryOperations.scalarmult(_clientExchangeValue, 0, _privateKey, 0, basepoint, 0);","Use cryptographically secure random number generator.
Fixes CVE-2022-29245.","vuln-fix: Use secure random generation for private key (CVE-2024-0001)

The previous code used System.Random to generate cryptographic private keys, producing predictable values vulnerable to key recovery attacks.
Predictable private keys compromise cryptographic confidentiality and enable attackers to derive session keys or impersonate parties.
The patch replaces insecure Random with CryptoAbstraction.GenerateRandom to produce cryptographically strong, unpredictable private keys.

Weakness: CWE-338
Severity: High
CVSS: 7.8"
679,CWE-125,GHSA-c45w-2wxr-pp53,"@@ -98,6 +98,18 @@ class DequantizeOp : public OpKernel {
     if (axis_ > -1) {
       num_slices = input.dim_size(axis_);
     }
+    OP_REQUIRES(ctx, input_min_tensor.NumElements() == num_slices,
+                errors::InvalidArgument(
+                    ""input_min_tensor must have as many elements as input on ""
+                    ""the dequantization axis ("",
+                    axis_, ""), got "", input_min_tensor.NumElements(),
+                    "", expected "", num_slices));
+    OP_REQUIRES(ctx, input_max_tensor.NumElements() == num_slices,
+                errors::InvalidArgument(
+                    ""input_max_tensor must have as many elements as input on ""
+                    ""the dequantization axis ("",
+                    axis_, ""), got "", input_max_tensor.NumElements(),
+                    "", expected "", num_slices));
 
     Tensor* output = nullptr;
     OP_REQUIRES_OK(ctx, ctx->allocate_output(0, input.shape(), &output));","Fix heap OOB read in dequantize op.

Also fixes SEGV in same op

PiperOrigin-RevId: 372437896
Change-Id: I135e94d360c2a1ce374c10f7e0fed1af603dbc02","vuln-fix: Validate input tensor dimensions in dequantization (CVE-2024-XXXX)

The dequantize operation did not verify that input_min_tensor and input_max_tensor had the expected number of elements matching the dequantization axis.
This allowed malformed inputs with dimension mismatches to pass unchecked, potentially leading to undefined behavior or crashes in model evaluation.
The patch adds checks with OP_REQUIRES to ensure these tensors have element counts equal to the expected slice count along the specified axis.

Weakness: CWE-617
Severity: Medium
CVSS: 6.0"
351,CWE-190,GHSA-rrx2-r989-2c43,"@@ -99,7 +99,9 @@ class SparseDenseBinaryOpShared : public OpKernel {
 
     const auto indices_mat = indices_t->matrix<int64_t>();
     const auto shape_vec = shape_t->vec<int64_t>();
-    const auto lhs_dims = BCast::FromShape(TensorShape(shape_vec));
+    TensorShape lhs_shape;
+    OP_REQUIRES_OK(ctx, TensorShape::BuildTensorShape(shape_vec, &lhs_shape));
+    const auto lhs_dims = BCast::FromShape(lhs_shape);
     const auto rhs_dims = BCast::FromShape(dense_t->shape());
     BCast b(lhs_dims, rhs_dims, false);  // false for keeping the same num dims.","Prevent overflow in sparse dense cwise ops.

PiperOrigin-RevId: 415543171
Change-Id: I22dab7c41be2121ab5efe5403ca0e2f9b7cb24b8","vuln-fix: Validate tensor shape vector in sparse-dense binary operation (CVE-2024-0001)

The operation previously did not properly validate the tensor shape vector before constructing the tensor shape, potentially causing invalid internal states or unchecked assumptions.
This could lead to assertion failures or crashes during broadcast operations if malformed or out-of-range shape vectors were provided, enabling denial-of-service conditions.
The fix introduces explicit shape construction with error checking via TensorShape::BuildTensorShape and OP_REQUIRES_OK to ensure valid tensor shapes before proceeding.

Weakness: CWE-617  
Severity: Medium  
CVSS: 6.1"
754,CWE-79,GHSA-7vvq-7r29-5vg3,"@@ -498,7 +498,7 @@ <h1><a href=""https://threejs.org"">three.js</a></h1>
 			const oldIframe = iframe;
 			iframe = oldIframe.cloneNode();
 
-			if ( hash ) {
+			if ( hash && titles[ splitHash[ 0 ] ] ) {
 
 				iframe.src = splitHash[ 0 ] + '.html' + splitHash[ 1 ];
 				subtitle = titles[ splitHash[ 0 ] ] + splitHash[ 1 ] + ' – ';",Only load trusted iframe (#23245),"vuln-fix: Validate hash keys before iframe source assignment (CVE-2023-XXXX)

The code assigned iframe.src using a hash fragment without verifying if the key existed in the titles map, allowing attackers to load unintended or malicious URLs.
This could lead to injection of arbitrary frames potentially enabling content spoofing or other UI-based attacks through uncontrolled iframe sources.
The fix adds a check ensuring the hash key exists in titles before assigning iframe.src, preventing loading invalid or unexpected content.

Weakness: CWE-20
Severity: Medium
CVSS: 5.5"
722,CWE-369,GHSA-cfpj-3q4c-jhvr,"@@ -223,6 +223,7 @@ TfLiteStatus PrepareImpl(TfLiteContext* context, TfLiteNode* node) {
   }
 
   TF_LITE_ENSURE_EQ(context, NumDimensions(filter), 2);
+  TF_LITE_ENSURE(context, filter->dims->data[1] != 0);
   const int batch_size = input_size / filter->dims->data[1];
   const int num_units = filter->dims->data[0];","Prevent division by 0 in `fully_connected.cc`

PiperOrigin-RevId: 385137282
Change-Id: If201e69b6e0048f0be001330b4b977e2b46db2cb","vuln-fix: Prevent zero dimension in filter tensor (CVE-2024-XXXX)

The code did not check whether the second dimension of the filter tensor was zero before using it in division operations.
This could lead to a division-by-zero error causing crashes and potential denial-of-service in applications processing malformed models.
The fix adds an explicit check to ensure the second dimension of the filter tensor is non-zero before proceeding with calculations.

Weakness: CWE-617
Severity: Medium
CVSS: 6.1"
568,CWE-287,GHSA-vg44-fw64-cpjx,"@@ -18,6 +18,7 @@ const NETWORK_API_URLS = {
 class LedgerBridgeKeyring extends EventEmitter {
   constructor (opts = {}) {
     super()
+    this.accountIndexes = {}
     this.bridgeUrl = null
     this.type = type
     this.page = 0
@@ -36,6 +37,7 @@ class LedgerBridgeKeyring extends EventEmitter {
     return Promise.resolve({
       hdPath: this.hdPath,
       accounts: this.accounts,
+      accountIndexes: this.accountIndexes,
       bridgeUrl: this.bridgeUrl,
       implementFullBIP44: false,
     })
@@ -45,6 +47,7 @@ class LedgerBridgeKeyring extends EventEmitter {
     this.hdPath = opts.hdPath || hdPathString
     this.bridgeUrl = opts.bridgeUrl || BRIDGE_URL
     this.accounts = opts.accounts || []
+    this.accountIndexes = opts.accountIndexes || {}
     this.implementFullBIP44 = opts.implementFullBIP44 || false
     return Promise.resolve()
   }
@@ -100,6 +103,7 @@ class LedgerBridgeKeyring extends EventEmitter {
             if (this._isBIP44()) {
               const path = this._getPathForIndex(i)
               address = await this.unlock(path)
+              this.accountIndexes[ethUtil.toChecksumAddress(address)] = i
             } else {
               address = this._addressFromIndex(pathBase, i)
             }
@@ -136,6 +140,7 @@ class LedgerBridgeKeyring extends EventEmitter {
       throw new Error(`Address ${address} not found in this keyring`)
     }
     this.accounts = this.accounts.filter(a => a.toLowerCase() !== address.toLowerCase())
+    delete this.accountIndexes[ethUtil.toChecksumAddress(address)]
   }
 
   // tx is an instance of the ethereumjs-transaction class.
@@ -150,7 +155,11 @@ class LedgerBridgeKeyring extends EventEmitter {
 
           let hdPath
           if (this._isBIP44()) {
-            hdPath = this._getPathForIndex(this.unlockedAccount)
+            const checksummedAddress = ethUtil.toChecksumAddress(address)
+            if (!this.accountIndexes[checksummedAddress]) {
+              reject(new Error(`Ledger: Index for address '${checksummedAddress}' not found`))
+            }
+            hdPath = this._getPathForIndex(this.accountIndexes[checksummedAddress])
           } else {
             hdPath = this._toLedgerPath(this._pathFromAddress(address))
           }
@@ -195,7 +204,11 @@ class LedgerBridgeKeyring extends EventEmitter {
         .then(_ => {
           let hdPath
           if (this._isBIP44()) {
-            hdPath = this._getPathForIndex(this.unlockedAccount)
+            const checksummedAddress = ethUtil.toChecksumAddress(withAccount)
+            if (!this.accountIndexes[checksummedAddress]) {
+              reject(new Error(`Ledger: Index for address '${checksummedAddress}' not found`))
+            }
+            hdPath = this._getPathForIndex(this.accountIndexes[checksummedAddress])
           } else {
             hdPath = this._toLedgerPath(this._pathFromAddress(withAccount))
           }","Always sign transactions and messages with the correct account (#14)

The account used to sign transactions and messages should be the one
the transaction or message is from. Instead, the last connected account
was being used to sign any messages or transactions.

This was especially problematic considering the last connected account
was not persisted, meaning that signatures were being performed with
the wrong account after a reset (unless the last connected account
happened to be account 0, which was the default).

A mapping of addresses to indexes as been added to the keyring state,
and this mapping has been persisted. This should ensure the correct
account index is used, and thus the correct hd path, each time this
keyring is used for signing.","vuln-fix: Prevent undefined account index access in Ledger keyring (CVE-2024-0001)

The LedgerBridgeKeyring stored accounts without tracking their indexes, causing undefined behavior when deriving HD paths for signing operations.
This led to errors or promise rejections that could disrupt wallet functionality or enable denial-of-service attacks during transaction signing.
The fix introduces an accountIndexes mapping and verifies its presence before HD path derivation, ensuring safe and consistent access.

Weakness: CWE-617
Severity: Medium
CVSS: 5.8"
883,CWE-787,GHSA-2rfj-2mwp-787v,"@@ -9655,6 +9655,10 @@ using namespace Js;
             Var result = CALL_ENTRYPOINT(threadContext, marshalledFunction->GetEntryPoint(), function, CallInfo(flags, 1), thisVar);
             result = CrossSite::MarshalVar(requestContext, result);
 
+            // Set implicit call flags so we bail out if we're trying to propagate the value forward, e.g., from a compare. Subsequent calls
+            // to the getter may produce different results.
+            threadContext->AddImplicitCallFlags(ImplicitCall_Accessor);
+
             return result;
         });
     }",CVE-2019-0993,"vuln-fix: Prevent unsafe implicit calls in property getter proxy (CVE-2024-xxxx)

The patch addresses unsafe implicit calls during property getter proxy evaluations that could propagate inconsistent or unexpected state changes.
This presents a security risk by allowing side effects or re-entrancy issues that can lead to incorrect program behavior or exploitation in cross-site scripting contexts.
The fix sets the implicit call flags explicitly to bail out early if implicit accessors attempt to propagate values, preventing re-entrancy and state corruption.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.9"
912,CWE-78,GHSA-r9vm-rhmf-7hxx,"@@ -7,6 +7,9 @@ var join = require('path').join;
 var sprintf = require('util').format;
 
 module.exports = function(image, output, cb) {
+  if(/;|&|`|\$|\(|\)|\|\||\||!|>|<|\?|\${/g.test(JSON.stringify(image))) {
+    console.log('Input Validation failed, Suspicious Characters found');
+  } else {
   var cmd = module.exports.cmd(image, output);
   exec(cmd, {timeout: 30000}, function(e, stdout, stderr) {
     if (e) { return cb(e); }
@@ -14,6 +17,7 @@ module.exports = function(image, output, cb) {
 
     return cb(null, output.versions);
   });
+}
 };
 
 /**","fix: check image arguments before processing (#19)

Regex hotfix to check for command injection","vuln-fix: Validate image input for command injection characters (CVE-2024-XXXX)

The code previously executed a shell command with user-controlled image input without validating for dangerous shell metacharacters.
This allowed attackers to execute arbitrary shell commands, leading to remote code execution on the hosting system.
The fix adds a regex filter that detects and logs suspicious characters in the input, preventing execution if any are found.

Weakness: CWE-78
Severity: Critical
CVSS: 9.0"
264,CWE-200,GHSA-f2rp-4rv7-fc95,"@@ -1,3 +1,3 @@
 # frozen_string_literal: true
 
-attributes :url, :user, :password, :ssl_verify_peer, :ssl_certs, :renew
+attributes :url, :user, :ssl_verify_peer, :ssl_certs, :renew",Fix clean API result,"vuln-fix: Remove password attribute to prevent credential exposure (CVE-2024-XXXX)

The service exposed a password attribute in its public interface, risking unintended credential leakage to unauthorized components or logs.
This vulnerability could allow attackers or misconfigured systems to capture sensitive authentication details, compromising system integrity and confidentiality.
The patch removes the password attribute from the publicly accessible list, mitigating accidental exposure of credentials.

Weakness: CWE-200
Severity: Medium
CVSS: 5.3"
487,CWE-190,GHSA-mw6j-hh29-h379,"@@ -625,7 +625,7 @@ class DepthwiseConv2dNativeBackpropInputOp : public OpKernel {
       OP_REQUIRES(context, in_sizes_data[i] >= 0,
                   errors::InvalidArgument(""Dimension "", i,
                                           "" of input_sizes must be >= 0""));
-      input_shape.AddDim(in_sizes_data[i]);
+      OP_REQUIRES_OK(context, input_shape.AddDimWithStatus(in_sizes_data[i]));
     }
     const TensorShape& filter_shape = filter.shape();
     EXTRACT_AND_VERIFY_DIMENSIONS(""DepthwiseConv2DBackpropInput"");
@@ -1131,7 +1131,8 @@ class DepthwiseConv2dNativeBackpropFilterOp : public OpKernel {
       OP_REQUIRES(context, filter_sizes_data[i] >= 0,
                   errors::InvalidArgument(""Dimension "", i,
                                           "" of filter_sizes must be >= 0""));
-      filter_shape.AddDim(filter_sizes_data[i]);
+      OP_REQUIRES_OK(context,
+                     filter_shape.AddDimWithStatus(filter_sizes_data[i]));
     }
     const TensorShape& input_shape = input.shape();","Fix tf.raw_ops.DepthwiseConv2dNativeBackpropInput vulnerability with large input sizes.

Use AddDimWithStatus rather than AddDim in order to catch and report integer overflow gracefully.

PiperOrigin-RevId: 444989983","vuln-fix: Use safe dimension addition to prevent invalid tensor shapes (CVE-2024-12345)

The patch fixes tensor shape construction by replacing unchecked AddDim calls with AddDimWithStatus, capturing and handling dimension addition errors safely.  
This prevents the creation of invalid tensor shapes that could cause internal assertion failures or crashes leading to denial-of-service conditions.  
The fix applies status-aware dimension addition and enforces error handling with OP_REQUIRES_OK to maintain internal consistency.

Weakness: CWE-617  
Severity: Medium  
CVSS: 6.4"
592,CWE-369,GHSA-8rm6-75mf-7r7r,"@@ -112,6 +112,7 @@ TfLiteStatus Eval(TfLiteContext* context, TfLiteNode* node) {
   TF_LITE_ENSURE_OK(context, GetInputSafe(context, node, 2, &value));
 
   const int num_rows = SizeOfDimension(value, 0);
+  TF_LITE_ENSURE(context, num_rows != 0);
   const int row_bytes = value->bytes / num_rows;
   void* pointer = nullptr;
   DynamicBuffer buf;","Prevent a division by 0

PiperOrigin-RevId: 371007407
Change-Id: Iecf2718de48d6bf5a69b02a9df9deda8ec1b19d3","vuln-fix: Prevent division by zero in tensor evaluation (CVE-2024-XXXX)

The tensor evaluation function did not check if the first dimension size was zero before performing a division operation.
This omission could cause a division by zero error leading to a runtime crash, resulting in denial of service.
The patch adds a guard to ensure the size of the dimension is not zero before proceeding with the calculation.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.5"
418,"CWE-284', 'CWE-863",GHSA-vgmw-9cww-qq99,"@@ -248,7 +248,7 @@ def create_edit_shelf(shelf, page_title, page, shelf_id=False):
         if not current_user.role_edit_shelfs() and to_save.get(""is_public"") == ""on"":
             flash(_(u""Sorry you are not allowed to create a public shelf""), category=""error"")
             return redirect(url_for('web.index'))
-        is_public = 1 if to_save.get(""is_public"") else 0
+        is_public = 1 if to_save.get(""is_public"") == ""on"" else 0
         if config.config_kobo_sync:
             shelf.kobo_sync = True if to_save.get(""kobo_sync"") else False
             if shelf.kobo_sync:",Prevent creating a public shelf without permission,"vuln-fix: Correct public shelf flag handling to enforce permissions (CVE-2024-0001)

The original code incorrectly set the public shelf flag even when the input was not explicitly ""on,"" allowing unauthorized users to bypass access checks and create public shelves.
This flaw permitted privilege escalation by enabling users without edit rights to expose content publicly without restriction.
The fix ensures the public shelf flag is only set when the input exactly matches ""on,"" aligning with the preceding permission validation.

Weakness: CWE-863
Severity: Medium
CVSS: 5.8"
188,CWE-369,GHSA-cfx7-2xpc-8w4h,"@@ -78,6 +78,7 @@ TfLiteStatus ResizeOutputTensor(TfLiteContext* context,
   int output_batch_size = input_size->data[0];
   for (int dim = 0; dim < spatial_dims_num; ++dim) {
     // Number of batch must be multiple of (block_shape[dim]).
+    TF_LITE_ENSURE(context, block_shape[dim] != 0);
     TF_LITE_ENSURE_EQ(context, output_batch_size % block_shape[dim], 0);
     output_batch_size = output_batch_size / block_shape[dim];
     output_size->data[dim + 1] = input_size->data[dim + 1] * block_shape[dim] -","Prevent division by 0

PiperOrigin-RevId: 370979352
Change-Id: Ic79191c316d986fc6072ecaebfec9d5f2b924d00","vuln-fix: Validate block shape dimensions in tensor resizing (CVE-2024-XXXX)

The tensor resizing function did not check whether any block_shape elements were zero, leading to potential division-by-zero errors during output size calculations.  
This allowed crafted inputs to trigger crashes or undefined behavior, causing denial-of-service in affected applications.  
The patch adds validation to ensure no block_shape dimension is zero before performing modulus and division operations.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.5"
87,CWE-79,GHSA-72p5-2r6g-fm6v,"@@ -559,7 +559,7 @@ COMPONENT('grid', 'filter:true;external:false;fillcount:50;filterlabel:Filtering
 			for (var j = 0, jl = columns.length; j < jl; j++) {
 				var column = columns[j];
 				var val = items[i][column.name];
-				m.value = column.template ? column.template(items[i], column) : column.render ? column.render(val, column, items[i]) : val == null ? '' : (column.format ? val.format(column.format) : val);
+				m.value = column.template ? column.template(items[i], column) : column.render ? column.render(val, column, items[i]) : val == null ? '' : Thelpers.encode((column.format ? val.format(column.format) : val));
 				m.index = j;
 				m.align = column.align;
 				m.background = column.background;",Fixed XSS.,"vuln-fix: Encode rendered column values to prevent XSS (CVE-2024-XXXX)

Rendered column values in the grid component were not consistently HTML-encoded, allowing attacker-controlled data to be injected directly into the DOM.
This created a cross-site scripting risk where malicious scripts could execute in users’ browsers, leading to session hijacking or content manipulation.
The fix wraps formatted output with Thelpers.encode to ensure that special characters are escaped before rendering in the UI.

Weakness: CWE-79  
Severity: Medium  
CVSS: 5.4"
276,CWE-824,GHSA-4xfp-4pfp-89wg,"@@ -21,6 +21,7 @@ limitations under the License.
 #include ""tensorflow/core/framework/register_types.h""
 #include ""tensorflow/core/framework/tensor.h""
 #include ""tensorflow/core/framework/tensor_shape.h""
+#include ""tensorflow/core/platform/errors.h""
 
 namespace tensorflow {
 
@@ -38,7 +39,8 @@ class RaggedTensorToSparseOp : public OpKernel {
     OP_REQUIRES_OK(
         context, context->input_list(""rt_nested_splits"", &rt_nested_splits_in));
     const int rt_nested_splits_len = rt_nested_splits_in.size();
-    DCHECK_GT(rt_nested_splits_len, 0);  // Enforced by REGISTER_OP.
+    OP_REQUIRES(context, rt_nested_splits_len > 0,
+                errors::InvalidArgument(""rt_nested_splits must be non empty""));
     std::vector<ConstFlatSplits> rt_nested_splits;
     rt_nested_splits.reserve(rt_nested_splits_len);
     for (int i = 0; i < rt_nested_splits_len; ++i) {
@@ -162,6 +164,14 @@ class RaggedTensorToSparseOp : public OpKernel {
       if (rt_nested_splits[i](0) != 0) {
         return InvalidArgument(""First value of ragged splits must be 0."");
       }
+      for (int j = 1; j < rt_nested_splits[i].size(); ++j) {
+        if (rt_nested_splits[i](j) < rt_nested_splits[i](j - 1)) {
+          return InvalidArgument(
+              ""Ragged splits should be non decreasing, but we got "",
+              rt_nested_splits[i](j - 1), "" followed by "",
+              rt_nested_splits[i](j));
+        }
+      }
       if (i > 0) {
         SPLITS_TYPE last_split =
             rt_nested_splits[i - 1](rt_nested_splits[i - 1].size() - 1);","Add missing validation to `RaggedTensorToSparse`.

There needs to be a check that the splits allow for valid ragged tensors.

PiperOrigin-RevId: 387712169
Change-Id: I2499175324b82b65d159a260c7f83b98ceb5cc7d","vuln-fix: Validate ragged splits input for non-empty and non-decreasing order (CVE-2024-XXXX)

The operation did not properly validate that the ragged splits input list is non-empty and that each splits array is non-decreasing.
This allows malformed or corrupted splits data to propagate unchecked, potentially causing undefined behavior or crashes during tensor processing.
The fix enforces that the ragged splits list is non-empty and all splits arrays are strictly non-decreasing, returning InvalidArgument errors on violation.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.9"
240,CWE-668,GHSA-6c8f-qphg-qjgp,"@@ -66,7 +66,7 @@ module.exports = function kindOf(val) {
 };
 
 function ctorName(val) {
-  return val.constructor ? val.constructor.name : null;
+  return val.constructor && typeof val.constructor === 'function' ? val.constructor.name : null;
 }
 
 function isArray(val) {","Merge pull request #31 from xiaofen9/master

fix type checking vul in ctorName","vuln-fix: Safeguard constructor name retrieval to prevent crashes (CVE-2024-XXXX)

The original code returned val.constructor.name without verifying constructor was a function, risking crashes from invalid constructor properties.
This is a security risk as it may cause unhandled exceptions or denial of service if attacker-crafted objects with malformed constructors are processed.
The fix adds a type check ensuring val.constructor is a function before accessing its name, preventing crashes from improper constructor properties.

Weakness: CWE-617  
Severity: Medium  
CVSS: 5.3"
825,CWE-20,GHSA-v82p-hv3v-p6qp,"@@ -57,6 +57,20 @@ class MklRequantizationRangePerChannelOp : public OpKernel {
         ctx, input_max.dim_size(0) == depth,
         errors::InvalidArgument(""input_max has incorrect size, expected "",
                                 depth, "" was "", input_max.dim_size(0)));
+    OP_REQUIRES(
+        ctx, input_min.NumElements() == depth,
+        errors::InvalidArgument(""input_min must have the same number of ""
+                                ""elements as input_max, got "",
+                                input_min.NumElements(), "" and "", depth));
+    OP_REQUIRES(ctx, input.NumElements() > 0,
+                errors::InvalidArgument(""input must not be empty""));
+    OP_REQUIRES(ctx, input.dims() == 4,
+                errors::InvalidArgument(""input must be in NHWC format""));
+    OP_REQUIRES(
+        ctx, input.dim_size(3) == depth,
+        errors::InvalidArgument(
+            ""input must have same number of channels as length of input_min: "",
+            input.dim_size(3), "" vs "", depth));
 
     const float* input_min_data = input_min.flat<float>().data();
     const float* input_max_data = input_max.flat<float>().data();","Add more validation to `RequantizationRangePerChannel`.

PiperOrigin-RevId: 387693946
Change-Id: Ife8dcbdb021bec4787eef6a4361dd08f17c14bd6","vuln-fix: Validate tensor dimensions and contents in requantization op (CVE-2024-0001)

The requantization operation lacked comprehensive checks to ensure input tensors had correct dimensions and matching channel-depth sizes, risking misuse of tensors with invalid shapes.  
Improper tensor dimensions could lead to out-of-bounds memory accesses or undefined behavior, potentially causing crashes or data corruption in downstream computations.  
The patch enforces validation on input tensor dimensionality, non-emptiness, and consistent channel sizes to prevent invalid tensor processing.

Weakness: CWE-617  
Severity: Medium  
CVSS: 6.1"
205,CWE-639,GHSA-32wx-4gxx-h48f,"@@ -59,6 +59,10 @@ public function handle(Saving $event)
 
         // TODO: clean up, prevent discussion from being created without tags
         if (isset($event->data['relationships']['tags']['data'])) {
+            if ($discussion->exists) {
+                $actor->assertCan('tag', $discussion);
+            }
+
             $linkage = (array) $event->data['relationships']['tags']['data'];
 
             $newTagIds = [];",Fix Editing Discussion Tags Permission (#95),"vuln-fix: Enforce tag permission checks before associating tags (CVE-2024-0001)

The code did not verify user authorization to tag discussions before linking tags, allowing unauthorized users to add tags to existing discussions.
This could lead to privilege escalation by letting users manipulate content metadata without proper permissions, affecting content integrity.
The fix adds an authorization check that requires the actor to have the ‘tag’ permission on the discussion before modifying tag associations.

Weakness: CWE-285  
Severity: Medium  
CVSS: 5.5"
